fecha,anio_mes,anio_hecho,mes_num,nombre_municipio,estrato,sexo_victima,sexo_agresor,casos
2022-07-24,2022-07,2022,7,Medellin,1,M,F,10
2022-07-25,2022-07,2022,7,Medellin,1,F,F,5
2022-07-25,2022-07,2022,7,Medellin,2,F,F,1
2022-07-25,2022-07,2022,7,Medellin,3,F,F,2
2022-07-25,2022-07,2022,7,Medellin,1,F,M,1
2022-07-25,2022-07,2022,7,Medellin,2,F,M,64
2022-07-25,2022-07,2022,7,Medellin,3,F,M,16
2022-07-25,2022-07,2022,7,Medellin,Sin Dato,F,M,11
2022-07-25,2022-07,2022,7,Medellin,2,M,F,5
2022-07-25,2022-07,2022,7,Medellin,3,M,F,4
2022-07-25,2022-07,2022,7,Medellin,2,M,M,3
2022-07-26,2022-07,2022,7,Medellin,2,F,F,2
2022-07-26,2022-07,2022,7,Medellin,3,F,F,2
2022-07-26,2022-07,2022,7,Medellin,1,F,M,4
2022-07-26,2022-07,2022,7,Medellin,2,F,M,6
2022-07-26,2022-07,2022,7,Medellin,3,F,M,6
2022-07-26,2022-07,2022,7,Medellin,4,F,M,1
2022-07-26,2022-07,2022,7,Medellin,Sin Dato,F,M,9
2022-07-26,2022-07,2022,7,Medellin,3,M,F,2
2022-07-26,2022-07,2022,7,Medellin,2,M,M,5
2022-07-26,2022-07,2022,7,Medellin,3,M,M,1
2022-07-27,2022-07,2022,7,Medellin,2,F,F,8
2022-07-27,2022-07,2022,7,Medellin,3,F,F,3
2022-07-27,2022-07,2022,7,Medellin,1,F,M,3
2022-07-27,2022-07,2022,7,Medellin,2,F,M,26
2022-07-27,2022-07,2022,7,Medellin,3,F,M,17
2022-07-27,2022-07,2022,7,Medellin,Sin Dato,F,M,7
2022-07-27,2022-07,2022,7,Medellin,1,M,F,2
2022-07-27,2022-07,2022,7,Medellin,2,M,F,1
2022-07-27,2022-07,2022,7,Medellin,1,M,M,2
2022-07-27,2022-07,2022,7,Medellin,2,M,M,6
2022-07-27,2022-07,2022,7,Medellin,Sin Dato,M,M,2
2022-07-28,2022-07,2022,7,Medellin,1,F,F,1
2022-07-28,2022-07,2022,7,Medellin,2,F,F,1
2022-07-28,2022-07,2022,7,Medellin,2,F,M,17
2022-07-28,2022-07,2022,7,Medellin,3,F,M,15
2022-07-28,2022-07,2022,7,Medellin,Sin Dato,F,M,3
2022-07-28,2022-07,2022,7,Medellin,Sin Dato,M,F,2
2022-07-28,2022-07,2022,7,Medellin,2,M,M,1
2022-07-28,2022-07,2022,7,Medellin,3,M,M,3
2022-07-29,2022-07,2022,7,Medellin,3,F,F,2
2022-07-29,2022-07,2022,7,Medellin,2,F,M,27
2022-07-29,2022-07,2022,7,Medellin,3,F,M,16
2022-07-29,2022-07,2022,7,Medellin,5,F,M,1
2022-07-29,2022-07,2022,7,Medellin,2,M,F,2
2022-07-29,2022-07,2022,7,Medellin,3,M,F,1
2022-07-29,2022-07,2022,7,Medellin,2,M,M,9
2022-07-30,2022-07,2022,7,Medellin,2,F,M,12
2022-07-30,2022-07,2022,7,Medellin,3,F,M,7
2022-07-30,2022-07,2022,7,Medellin,Sin Dato,F,M,12
2022-07-30,2022-07,2022,7,Medellin,3,M,F,1
2022-07-30,2022-07,2022,7,Medellin,1,M,M,2
2022-07-31,2022-07,2022,7,Medellin,1,F,M,3
2022-07-31,2022-07,2022,7,Medellin,3,F,M,5
2022-07-31,2022-07,2022,7,Medellin,3,M,M,5
2022-08-01,2022-08,2022,8,Medellin,2,F,F,1
2022-08-01,2022-08,2022,8,Medellin,3,F,F,1
2022-08-01,2022-08,2022,8,Medellin,Sin Dato,F,F,2
2022-08-01,2022-08,2022,8,Medellin,1,F,M,2
2022-08-01,2022-08,2022,8,Medellin,2,F,M,24
2022-08-01,2022-08,2022,8,Medellin,3,F,M,14
2022-08-01,2022-08,2022,8,Medellin,Sin Dato,F,M,9
2022-08-01,2022-08,2022,8,Medellin,2,M,M,8
2022-08-02,2022-08,2022,8,Medellin,1,F,F,3
2022-08-02,2022-08,2022,8,Medellin,3,F,F,1
2022-08-02,2022-08,2022,8,Medellin,1,F,M,3
2022-08-02,2022-08,2022,8,Medellin,2,F,M,9
2022-08-02,2022-08,2022,8,Medellin,3,F,M,4
2022-08-02,2022-08,2022,8,Medellin,4,F,M,4
2022-08-02,2022-08,2022,8,Medellin,Sin Dato,F,M,7
2022-08-02,2022-08,2022,8,Medellin,2,M,M,1
2022-08-02,2022-08,2022,8,Medellin,Sin Dato,M,M,1
2022-08-03,2022-08,2022,8,Medellin,1,F,F,2
2022-08-03,2022-08,2022,8,Medellin,2,F,F,8
2022-08-03,2022-08,2022,8,Medellin,3,F,F,3
2022-08-03,2022-08,2022,8,Medellin,1,F,M,3
2022-08-03,2022-08,2022,8,Medellin,2,F,M,27
2022-08-03,2022-08,2022,8,Medellin,3,F,M,2
2022-08-03,2022-08,2022,8,Medellin,Sin Dato,F,M,2
2022-08-03,2022-08,2022,8,Medellin,2,M,F,1
2022-08-03,2022-08,2022,8,Medellin,3,M,M,1
2022-08-04,2022-08,2022,8,Medellin,2,F,M,10
2022-08-04,2022-08,2022,8,Medellin,3,F,M,11
2022-08-04,2022-08,2022,8,Medellin,4,F,M,2
2022-08-04,2022-08,2022,8,Medellin,Sin Dato,F,M,7
2022-08-04,2022-08,2022,8,Medellin,4,M,F,4
2022-08-04,2022-08,2022,8,Medellin,2,M,M,1
2022-08-04,2022-08,2022,8,Medellin,3,M,M,5
2022-08-05,2022-08,2022,8,Medellin,1,F,F,3
2022-08-05,2022-08,2022,8,Medellin,2,F,F,1
2022-08-05,2022-08,2022,8,Medellin,3,F,F,4
2022-08-05,2022-08,2022,8,Medellin,2,F,M,18
2022-08-05,2022-08,2022,8,Medellin,3,F,M,23
2022-08-05,2022-08,2022,8,Medellin,Sin Dato,F,M,4
2022-08-05,2022-08,2022,8,Medellin,2,M,F,8
2022-08-05,2022-08,2022,8,Medellin,3,M,F,2
2022-08-05,2022-08,2022,8,Medellin,2,M,I,2
2022-08-05,2022-08,2022,8,Medellin,1,M,M,1
2022-08-05,2022-08,2022,8,Medellin,2,M,M,3
2022-08-05,2022-08,2022,8,Medellin,3,M,M,5
2022-08-06,2022-08,2022,8,Medellin,3,F,F,4
2022-08-06,2022-08,2022,8,Medellin,1,F,M,2
2022-08-06,2022-08,2022,8,Medellin,2,F,M,9
2022-08-06,2022-08,2022,8,Medellin,3,F,M,8
2022-08-06,2022-08,2022,8,Medellin,Sin Dato,F,M,2
2022-08-06,2022-08,2022,8,Medellin,2,M,F,4
2022-08-06,2022-08,2022,8,Medellin,2,M,M,3
2022-08-06,2022-08,2022,8,Medellin,3,M,M,1
2022-08-06,2022-08,2022,8,Medellin,Sin Dato,M,M,9
2022-08-07,2022-08,2022,8,Medellin,1,F,M,12
2022-08-07,2022-08,2022,8,Medellin,2,F,M,2
2022-08-07,2022-08,2022,8,Medellin,3,F,M,5
2022-08-07,2022-08,2022,8,Medellin,3,M,M,1
2022-08-08,2022-08,2022,8,Medellin,3,F,F,2
2022-08-08,2022-08,2022,8,Medellin,1,F,M,6
2022-08-08,2022-08,2022,8,Medellin,2,F,M,36
2022-08-08,2022-08,2022,8,Medellin,3,F,M,23
2022-08-08,2022-08,2022,8,Medellin,4,F,M,1
2022-08-08,2022-08,2022,8,Medellin,Sin Dato,F,M,5
2022-08-08,2022-08,2022,8,Medellin,2,M,M,1
2022-08-08,2022-08,2022,8,Medellin,3,M,M,3
2022-08-09,2022-08,2022,8,Medellin,1,F,F,3
2022-08-09,2022-08,2022,8,Medellin,3,F,F,1
2022-08-09,2022-08,2022,8,Medellin,2,F,M,17
2022-08-09,2022-08,2022,8,Medellin,3,F,M,10
2022-08-09,2022-08,2022,8,Medellin,Sin Dato,F,M,9
2022-08-09,2022-08,2022,8,Medellin,3,M,F,1
2022-08-09,2022-08,2022,8,Medellin,4,M,F,1
2022-08-09,2022-08,2022,8,Medellin,3,M,M,6
2022-08-10,2022-08,2022,8,Medellin,1,F,F,1
2022-08-10,2022-08,2022,8,Medellin,2,F,F,5
2022-08-10,2022-08,2022,8,Medellin,1,F,M,6
2022-08-10,2022-08,2022,8,Medellin,2,F,M,36
2022-08-10,2022-08,2022,8,Medellin,3,F,M,17
2022-08-10,2022-08,2022,8,Medellin,Sin Dato,F,M,6
2022-08-10,2022-08,2022,8,Medellin,2,M,F,2
2022-08-10,2022-08,2022,8,Medellin,2,M,M,5
2022-08-10,2022-08,2022,8,Medellin,3,M,M,2
2022-08-10,2022-08,2022,8,Medellin,Sin Dato,M,M,10
2022-08-11,2022-08,2022,8,Medellin,2,F,F,1
2022-08-11,2022-08,2022,8,Medellin,3,F,F,2
2022-08-11,2022-08,2022,8,Medellin,2,F,M,10
2022-08-11,2022-08,2022,8,Medellin,3,F,M,10
2022-08-11,2022-08,2022,8,Medellin,4,F,M,3
2022-08-11,2022-08,2022,8,Medellin,Sin Dato,F,M,10
2022-08-11,2022-08,2022,8,Medellin,3,M,F,13
2022-08-11,2022-08,2022,8,Medellin,Sin Dato,M,I,1
2022-08-12,2022-08,2022,8,Medellin,1,F,F,1
2022-08-12,2022-08,2022,8,Medellin,2,F,F,2
2022-08-12,2022-08,2022,8,Medellin,2,F,M,30
2022-08-12,2022-08,2022,8,Medellin,3,F,M,5
2022-08-12,2022-08,2022,8,Medellin,6,F,M,1
2022-08-12,2022-08,2022,8,Medellin,Sin Dato,F,M,14
2022-08-12,2022-08,2022,8,Medellin,2,M,F,4
2022-08-12,2022-08,2022,8,Medellin,Sin Dato,M,F,1
2022-08-12,2022-08,2022,8,Medellin,1,M,M,10
2022-08-12,2022-08,2022,8,Medellin,2,M,M,8
2022-08-12,2022-08,2022,8,Medellin,3,M,M,1
2022-08-13,2022-08,2022,8,Medellin,2,F,F,2
2022-08-13,2022-08,2022,8,Medellin,3,F,F,8
2022-08-13,2022-08,2022,8,Medellin,2,F,M,10
2022-08-13,2022-08,2022,8,Medellin,3,F,M,1
2022-08-14,2022-08,2022,8,Medellin,3,F,F,1
2022-08-14,2022-08,2022,8,Medellin,4,F,F,3
2022-08-14,2022-08,2022,8,Medellin,3,F,M,2
2022-08-14,2022-08,2022,8,Medellin,1,M,F,5
2022-08-14,2022-08,2022,8,Medellin,2,M,F,3
2022-08-15,2022-08,2022,8,Medellin,1,F,M,2
2022-08-15,2022-08,2022,8,Medellin,2,F,M,14
2022-08-15,2022-08,2022,8,Medellin,3,F,M,11
2022-08-15,2022-08,2022,8,Medellin,2,M,F,1
2022-08-15,2022-08,2022,8,Medellin,2,M,M,10
2022-08-16,2022-08,2022,8,Medellin,Sin Dato,F,F,4
2022-08-16,2022-08,2022,8,Medellin,2,F,M,24
2022-08-16,2022-08,2022,8,Medellin,3,F,M,19
2022-08-16,2022-08,2022,8,Medellin,4,F,M,1
2022-08-16,2022-08,2022,8,Medellin,Sin Dato,F,M,10
2022-08-16,2022-08,2022,8,Medellin,2,M,F,2
2022-08-16,2022-08,2022,8,Medellin,3,M,F,6
2022-08-16,2022-08,2022,8,Medellin,2,M,M,12
2022-08-17,2022-08,2022,8,Medellin,2,F,F,5
2022-08-17,2022-08,2022,8,Medellin,3,F,F,2
2022-08-17,2022-08,2022,8,Medellin,Sin Dato,F,I,2
2022-08-17,2022-08,2022,8,Medellin,1,F,M,6
2022-08-17,2022-08,2022,8,Medellin,2,F,M,20
2022-08-17,2022-08,2022,8,Medellin,3,F,M,10
2022-08-17,2022-08,2022,8,Medellin,4,F,M,1
2022-08-17,2022-08,2022,8,Medellin,Sin Dato,F,M,2
2022-08-17,2022-08,2022,8,Medellin,2,M,M,3
2022-08-18,2022-08,2022,8,Medellin,2,F,F,2
2022-08-18,2022-08,2022,8,Medellin,1,F,M,3
2022-08-18,2022-08,2022,8,Medellin,2,F,M,13
2022-08-18,2022-08,2022,8,Medellin,3,F,M,33
2022-08-18,2022-08,2022,8,Medellin,4,F,M,3
2022-08-18,2022-08,2022,8,Medellin,Sin Dato,F,M,8
2022-08-18,2022-08,2022,8,Medellin,2,M,M,5
2022-08-18,2022-08,2022,8,Medellin,3,M,M,11
2022-08-19,2022-08,2022,8,Medellin,2,F,M,19
2022-08-19,2022-08,2022,8,Medellin,3,F,M,11
2022-08-19,2022-08,2022,8,Medellin,Sin Dato,F,M,14
2022-08-19,2022-08,2022,8,Medellin,2,M,F,5
2022-08-19,2022-08,2022,8,Medellin,2,M,M,1
2022-08-20,2022-08,2022,8,Medellin,2,F,F,1
2022-08-20,2022-08,2022,8,Medellin,Sin Dato,F,I,3
2022-08-20,2022-08,2022,8,Medellin,1,F,M,4
2022-08-20,2022-08,2022,8,Medellin,2,F,M,5
2022-08-20,2022-08,2022,8,Medellin,Sin Dato,F,M,3
2022-08-20,2022-08,2022,8,Medellin,3,M,F,1
2022-08-21,2022-08,2022,8,Medellin,3,F,F,1
2022-08-21,2022-08,2022,8,Medellin,2,F,M,9
2022-08-21,2022-08,2022,8,Medellin,Sin Dato,F,M,5
2022-08-22,2022-08,2022,8,Medellin,2,F,F,6
2022-08-22,2022-08,2022,8,Medellin,Sin Dato,F,F,1
2022-08-22,2022-08,2022,8,Medellin,3,F,I,3
2022-08-22,2022-08,2022,8,Medellin,1,F,M,7
2022-08-22,2022-08,2022,8,Medellin,2,F,M,38
2022-08-22,2022-08,2022,8,Medellin,3,F,M,44
2022-08-22,2022-08,2022,8,Medellin,Sin Dato,F,M,6
2022-08-22,2022-08,2022,8,Medellin,2,M,F,2
2022-08-22,2022-08,2022,8,Medellin,3,M,F,2
2022-08-22,2022-08,2022,8,Medellin,Sin Dato,M,F,2
2022-08-22,2022-08,2022,8,Medellin,2,M,M,12
2022-08-22,2022-08,2022,8,Medellin,3,M,M,1
2022-08-22,2022-08,2022,8,Medellin,Sin Dato,M,M,2
2022-08-23,2022-08,2022,8,Medellin,2,F,F,2
2022-08-23,2022-08,2022,8,Medellin,3,F,F,2
2022-08-23,2022-08,2022,8,Medellin,1,F,M,9
2022-08-23,2022-08,2022,8,Medellin,2,F,M,10
2022-08-23,2022-08,2022,8,Medellin,3,F,M,9
2022-08-23,2022-08,2022,8,Medellin,4,F,M,1
2022-08-23,2022-08,2022,8,Medellin,Sin Dato,F,M,5
2022-08-23,2022-08,2022,8,Medellin,2,M,M,3
2022-08-23,2022-08,2022,8,Medellin,3,M,M,6
2022-08-24,2022-08,2022,8,Medellin,2,F,I,1
2022-08-24,2022-08,2022,8,Medellin,1,F,M,2
2022-08-24,2022-08,2022,8,Medellin,2,F,M,14
2022-08-24,2022-08,2022,8,Medellin,3,F,M,25
2022-08-24,2022-08,2022,8,Medellin,Sin Dato,F,M,3
2022-08-24,2022-08,2022,8,Medellin,1,M,M,2
2022-08-24,2022-08,2022,8,Medellin,3,M,M,2
2022-08-25,2022-08,2022,8,Medellin,1,F,F,1
2022-08-25,2022-08,2022,8,Medellin,Sin Dato,F,I,3
2022-08-25,2022-08,2022,8,Medellin,2,F,M,25
2022-08-25,2022-08,2022,8,Medellin,3,F,M,6
2022-08-25,2022-08,2022,8,Medellin,2,M,M,1
2022-08-25,2022-08,2022,8,Medellin,3,M,M,3
2022-08-26,2022-08,2022,8,Medellin,2,F,F,1
2022-08-26,2022-08,2022,8,Medellin,3,F,F,1
2022-08-26,2022-08,2022,8,Medellin,1,F,M,1
2022-08-26,2022-08,2022,8,Medellin,2,F,M,30
2022-08-26,2022-08,2022,8,Medellin,3,F,M,9
2022-08-26,2022-08,2022,8,Medellin,4,F,M,4
2022-08-26,2022-08,2022,8,Medellin,Sin Dato,F,M,3
2022-08-26,2022-08,2022,8,Medellin,2,M,F,8
2022-08-26,2022-08,2022,8,Medellin,2,M,M,2
2022-08-27,2022-08,2022,8,Medellin,2,F,F,5
2022-08-27,2022-08,2022,8,Medellin,1,F,M,8
2022-08-27,2022-08,2022,8,Medellin,2,F,M,12
2022-08-27,2022-08,2022,8,Medellin,3,F,M,10
2022-08-27,2022-08,2022,8,Medellin,4,F,M,1
2022-08-27,2022-08,2022,8,Medellin,Sin Dato,F,M,8
2022-08-27,2022-08,2022,8,Medellin,2,M,F,6
2022-08-27,2022-08,2022,8,Medellin,2,M,M,2
2022-08-27,2022-08,2022,8,Medellin,3,M,M,1
2022-08-28,2022-08,2022,8,Medellin,1,F,M,1
2022-08-28,2022-08,2022,8,Medellin,2,F,M,9
2022-08-28,2022-08,2022,8,Medellin,3,F,M,5
2022-08-28,2022-08,2022,8,Medellin,Sin Dato,F,M,1
2022-08-29,2022-08,2022,8,Medellin,2,F,F,11
2022-08-29,2022-08,2022,8,Medellin,3,F,F,5
2022-08-29,2022-08,2022,8,Medellin,Sin Dato,F,F,2
2022-08-29,2022-08,2022,8,Medellin,Sin Dato,F,I,1
2022-08-29,2022-08,2022,8,Medellin,1,F,M,2
2022-08-29,2022-08,2022,8,Medellin,2,F,M,19
2022-08-29,2022-08,2022,8,Medellin,3,F,M,15
2022-08-29,2022-08,2022,8,Medellin,Sin Dato,F,M,11
2022-08-29,2022-08,2022,8,Medellin,1,M,M,3
2022-08-29,2022-08,2022,8,Medellin,2,M,M,9
2022-08-30,2022-08,2022,8,Medellin,2,F,F,4
2022-08-30,2022-08,2022,8,Medellin,3,F,F,3
2022-08-30,2022-08,2022,8,Medellin,Sin Dato,F,F,5
2022-08-30,2022-08,2022,8,Medellin,2,F,M,32
2022-08-30,2022-08,2022,8,Medellin,3,F,M,18
2022-08-30,2022-08,2022,8,Medellin,Sin Dato,F,M,10
2022-08-30,2022-08,2022,8,Medellin,2,M,F,6
2022-08-30,2022-08,2022,8,Medellin,2,M,M,1
2022-08-31,2022-08,2022,8,Medellin,1,F,F,1
2022-08-31,2022-08,2022,8,Medellin,2,F,F,7
2022-08-31,2022-08,2022,8,Medellin,1,F,M,1
2022-08-31,2022-08,2022,8,Medellin,2,F,M,14
2022-08-31,2022-08,2022,8,Medellin,3,F,M,28
2022-08-31,2022-08,2022,8,Medellin,Sin Dato,F,M,2
2022-08-31,2022-08,2022,8,Medellin,3,M,F,3
2022-08-31,2022-08,2022,8,Medellin,2,M,M,1
2022-08-31,2022-08,2022,8,Medellin,3,M,M,3
2022-09-01,2022-09,2022,9,Medellin,Sin Dato,F,F,2
2022-09-01,2022-09,2022,9,Medellin,Sin Dato,F,I,1
2022-09-01,2022-09,2022,9,Medellin,1,F,M,1
2022-09-01,2022-09,2022,9,Medellin,2,F,M,36
2022-09-01,2022-09,2022,9,Medellin,3,F,M,9
2022-09-01,2022-09,2022,9,Medellin,Sin Dato,F,M,10
2022-09-01,2022-09,2022,9,Medellin,3,M,F,3
2022-09-01,2022-09,2022,9,Medellin,2,M,I,2
2022-09-01,2022-09,2022,9,Medellin,1,M,M,1
2022-09-01,2022-09,2022,9,Medellin,2,M,M,3
2022-09-01,2022-09,2022,9,Medellin,Sin Dato,M,M,5
2022-09-02,2022-09,2022,9,Medellin,3,F,F,7
2022-09-02,2022-09,2022,9,Medellin,1,F,M,11
2022-09-02,2022-09,2022,9,Medellin,2,F,M,20
2022-09-02,2022-09,2022,9,Medellin,3,F,M,17
2022-09-02,2022-09,2022,9,Medellin,Sin Dato,F,M,3
2022-09-02,2022-09,2022,9,Medellin,3,M,F,1
2022-09-02,2022-09,2022,9,Medellin,1,M,M,2
2022-09-02,2022-09,2022,9,Medellin,2,M,M,1
2022-09-02,2022-09,2022,9,Medellin,3,M,M,3
2022-09-03,2022-09,2022,9,Medellin,2,F,F,2
2022-09-03,2022-09,2022,9,Medellin,2,F,M,17
2022-09-03,2022-09,2022,9,Medellin,5,F,M,2
2022-09-03,2022-09,2022,9,Medellin,2,M,F,1
2022-09-04,2022-09,2022,9,Medellin,2,F,M,12
2022-09-04,2022-09,2022,9,Medellin,3,F,M,3
2022-09-04,2022-09,2022,9,Medellin,3,M,F,2
2022-09-05,2022-09,2022,9,Medellin,2,F,F,12
2022-09-05,2022-09,2022,9,Medellin,2,F,M,37
2022-09-05,2022-09,2022,9,Medellin,3,F,M,37
2022-09-05,2022-09,2022,9,Medellin,2,M,M,2
2022-09-05,2022-09,2022,9,Medellin,3,M,M,6
2022-09-06,2022-09,2022,9,Medellin,1,F,M,1
2022-09-06,2022-09,2022,9,Medellin,2,F,M,35
2022-09-06,2022-09,2022,9,Medellin,3,F,M,6
2022-09-06,2022-09,2022,9,Medellin,Sin Dato,F,M,9
2022-09-06,2022-09,2022,9,Medellin,2,M,F,4
2022-09-06,2022-09,2022,9,Medellin,2,M,M,3
2022-09-06,2022-09,2022,9,Medellin,3,M,M,3
2022-09-07,2022-09,2022,9,Medellin,1,F,M,5
2022-09-07,2022-09,2022,9,Medellin,2,F,M,5
2022-09-07,2022-09,2022,9,Medellin,3,F,M,8
2022-09-07,2022-09,2022,9,Medellin,Sin Dato,F,M,11
2022-09-08,2022-09,2022,9,Medellin,2,F,F,1
2022-09-08,2022-09,2022,9,Medellin,2,F,M,19
2022-09-08,2022-09,2022,9,Medellin,3,F,M,11
2022-09-08,2022-09,2022,9,Medellin,Sin Dato,F,M,2
2022-09-08,2022-09,2022,9,Medellin,2,M,F,4
2022-09-08,2022-09,2022,9,Medellin,3,M,F,3
2022-09-08,2022-09,2022,9,Medellin,3,M,M,1
2022-09-09,2022-09,2022,9,Medellin,3,F,F,6
2022-09-09,2022-09,2022,9,Medellin,1,F,M,6
2022-09-09,2022-09,2022,9,Medellin,2,F,M,19
2022-09-09,2022-09,2022,9,Medellin,3,F,M,16
2022-09-09,2022-09,2022,9,Medellin,2,M,F,7
2022-09-09,2022-09,2022,9,Medellin,3,M,F,3
2022-09-09,2022-09,2022,9,Medellin,3,M,M,2
2022-09-10,2022-09,2022,9,Medellin,2,F,M,13
2022-09-10,2022-09,2022,9,Medellin,3,F,M,5
2022-09-10,2022-09,2022,9,Medellin,Sin Dato,F,M,9
2022-09-10,2022-09,2022,9,Medellin,2,M,F,1
2022-09-10,2022-09,2022,9,Medellin,Sin Dato,M,M,1
2022-09-11,2022-09,2022,9,Medellin,2,F,M,6
2022-09-11,2022-09,2022,9,Medellin,3,F,M,1
2022-09-11,2022-09,2022,9,Medellin,Sin Dato,F,M,6
2022-09-11,2022-09,2022,9,Medellin,3,M,F,1
2022-09-12,2022-09,2022,9,Medellin,2,F,F,4
2022-09-12,2022-09,2022,9,Medellin,3,F,F,2
2022-09-12,2022-09,2022,9,Medellin,Sin Dato,F,F,1
2022-09-12,2022-09,2022,9,Medellin,Sin Dato,F,I,3
2022-09-12,2022-09,2022,9,Medellin,1,F,M,2
2022-09-12,2022-09,2022,9,Medellin,2,F,M,38
2022-09-12,2022-09,2022,9,Medellin,3,F,M,38
2022-09-12,2022-09,2022,9,Medellin,4,F,M,3
2022-09-12,2022-09,2022,9,Medellin,Sin Dato,F,M,11
2022-09-12,2022-09,2022,9,Medellin,3,M,F,1
2022-09-12,2022-09,2022,9,Medellin,Sin Dato,M,F,5
2022-09-12,2022-09,2022,9,Medellin,3,M,M,9
2022-09-12,2022-09,2022,9,Medellin,Sin Dato,M,M,2
2022-09-13,2022-09,2022,9,Medellin,1,F,F,3
2022-09-13,2022-09,2022,9,Medellin,2,F,F,2
2022-09-13,2022-09,2022,9,Medellin,3,F,F,2
2022-09-13,2022-09,2022,9,Medellin,Sin Dato,F,I,3
2022-09-13,2022-09,2022,9,Medellin,2,F,M,22
2022-09-13,2022-09,2022,9,Medellin,3,F,M,10
2022-09-13,2022-09,2022,9,Medellin,4,F,M,2
2022-09-13,2022-09,2022,9,Medellin,Sin Dato,F,M,5
2022-09-13,2022-09,2022,9,Medellin,2,M,F,3
2022-09-13,2022-09,2022,9,Medellin,2,M,M,10
2022-09-13,2022-09,2022,9,Medellin,Sin Dato,M,M,2
2022-09-14,2022-09,2022,9,Medellin,2,F,F,5
2022-09-14,2022-09,2022,9,Medellin,3,F,I,1
2022-09-14,2022-09,2022,9,Medellin,2,F,M,12
2022-09-14,2022-09,2022,9,Medellin,3,F,M,12
2022-09-14,2022-09,2022,9,Medellin,4,F,M,2
2022-09-14,2022-09,2022,9,Medellin,3,M,F,4
2022-09-14,2022-09,2022,9,Medellin,1,M,M,1
2022-09-14,2022-09,2022,9,Medellin,2,M,M,6
2022-09-14,2022-09,2022,9,Medellin,Sin Dato,M,M,3
2022-09-15,2022-09,2022,9,Medellin,2,F,F,3
2022-09-15,2022-09,2022,9,Medellin,2,F,I,2
2022-09-15,2022-09,2022,9,Medellin,2,F,M,34
2022-09-15,2022-09,2022,9,Medellin,3,F,M,12
2022-09-15,2022-09,2022,9,Medellin,Sin Dato,F,M,5
2022-09-15,2022-09,2022,9,Medellin,3,M,F,2
2022-09-15,2022-09,2022,9,Medellin,2,M,M,5
2022-09-16,2022-09,2022,9,Medellin,2,F,F,1
2022-09-16,2022-09,2022,9,Medellin,3,F,F,4
2022-09-16,2022-09,2022,9,Medellin,2,F,M,27
2022-09-16,2022-09,2022,9,Medellin,3,F,M,16
2022-09-16,2022-09,2022,9,Medellin,4,F,M,1
2022-09-16,2022-09,2022,9,Medellin,6,F,M,2
2022-09-16,2022-09,2022,9,Medellin,Sin Dato,F,M,10
2022-09-16,2022-09,2022,9,Medellin,2,M,F,6
2022-09-16,2022-09,2022,9,Medellin,3,M,F,3
2022-09-16,2022-09,2022,9,Medellin,2,M,M,3
2022-09-16,2022-09,2022,9,Medellin,3,M,M,2
2022-09-17,2022-09,2022,9,Medellin,3,F,F,5
2022-09-17,2022-09,2022,9,Medellin,Sin Dato,F,F,2
2022-09-17,2022-09,2022,9,Medellin,2,F,M,17
2022-09-17,2022-09,2022,9,Medellin,3,F,M,15
2022-09-17,2022-09,2022,9,Medellin,Sin Dato,F,M,1
2022-09-17,2022-09,2022,9,Medellin,2,M,F,6
2022-09-17,2022-09,2022,9,Medellin,3,M,F,7
2022-09-17,2022-09,2022,9,Medellin,3,M,M,4
2022-09-18,2022-09,2022,9,Medellin,2,F,F,1
2022-09-18,2022-09,2022,9,Medellin,1,F,M,5
2022-09-18,2022-09,2022,9,Medellin,2,F,M,10
2022-09-18,2022-09,2022,9,Medellin,3,F,M,4
2022-09-19,2022-09,2022,9,Medellin,2,F,F,1
2022-09-19,2022-09,2022,9,Medellin,2,F,M,55
2022-09-19,2022-09,2022,9,Medellin,3,F,M,20
2022-09-19,2022-09,2022,9,Medellin,4,F,M,1
2022-09-19,2022-09,2022,9,Medellin,Sin Dato,F,M,1
2022-09-19,2022-09,2022,9,Medellin,3,M,F,4
2022-09-19,2022-09,2022,9,Medellin,Sin Dato,M,F,5
2022-09-19,2022-09,2022,9,Medellin,2,M,M,2
2022-09-19,2022-09,2022,9,Medellin,Sin Dato,M,M,8
2022-09-20,2022-09,2022,9,Medellin,3,F,F,3
2022-09-20,2022-09,2022,9,Medellin,1,F,M,3
2022-09-20,2022-09,2022,9,Medellin,2,F,M,43
2022-09-20,2022-09,2022,9,Medellin,3,F,M,16
2022-09-20,2022-09,2022,9,Medellin,Sin Dato,F,M,2
2022-09-20,2022-09,2022,9,Medellin,2,M,M,1
2022-09-20,2022-09,2022,9,Medellin,Sin Dato,M,M,3
2022-09-21,2022-09,2022,9,Medellin,1,F,F,5
2022-09-21,2022-09,2022,9,Medellin,3,F,F,4
2022-09-21,2022-09,2022,9,Medellin,2,F,I,8
2022-09-21,2022-09,2022,9,Medellin,1,F,M,5
2022-09-21,2022-09,2022,9,Medellin,2,F,M,15
2022-09-21,2022-09,2022,9,Medellin,3,F,M,17
2022-09-21,2022-09,2022,9,Medellin,Sin Dato,F,M,1
2022-09-21,2022-09,2022,9,Medellin,2,M,F,1
2022-09-21,2022-09,2022,9,Medellin,2,M,M,2
2022-09-22,2022-09,2022,9,Medellin,2,F,F,6
2022-09-22,2022-09,2022,9,Medellin,1,F,M,2
